time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-15.6988108053,-2.75415913868,21.9801202624,6.06929840046,0.5176609622,0.0,-11.6195463637,-3.00448999624,2.24791065745,-0.044837346139,0.0676769431876,0.0,469.3197911747778,467.88087026189754,467.80798879477624,467.1504261465781
4.020000000000002,-16.4071293262,-2.93746877049,22.1102377031,6.07619149566,0.523365296184,0.0,-11.9921489423,-3.1051936679,2.08788991566,-0.0799705612523,0.0805721484579,0.0,461.1839403013137,462.2054768950428,462.07040473752227,459.28927814738574
4.080000000000001,-17.1384417619,-3.12687172357,22.2311517603,6.07170421249,0.529071053461,0.0,-12.3858481084,-3.20825228803,1.94056553889,-0.0749456738615,0.069075441836,0.0,470.48901012482463,469.602078135535,468.9869268423525,469.3726529250364
4.14,-17.8935508398,-3.3224419651,22.3428008875,6.07345353318,0.53320357186,0.0,-12.7855124192,-3.31044360075,1.77934865839,-0.0487422691927,0.0678712222528,0.0,469.2132037922433,469.1229621387224,468.3480848018362,470.3793432364715
4.199999999999998,-18.6730282618,-3.52414556341,22.4447021015,6.07101430329,0.537698267146,0.0,-13.1981121659,-3.41290309989,1.61537047381,-0.0422174104551,0.0738910265904,0.0,472.2019466582367,472.66965886894104,472.4577649686302,472.9595958262519
4.259999999999997,-19.4774653266,-3.73196449218,22.5363350438,6.06999057684,0.542130823853,0.0,-13.6176107098,-3.51418813115,1.43706831834,-0.0569290990892,0.0715362546226,0.0,471.62300671485684,471.4448403956415,473.61540087821487,472.48093841005465
4.319999999999996,-20.3070717698,-3.94574130513,22.6164731566,6.06657747316,0.546529521325,0.0,-14.0371941416,-3.61164259971,1.23219433539,-0.0594552803727,0.0741072504001,0.0,466.97672440358747,467.1810757117273,468.43039831318373,468.23172251122116
4.379999999999995,-21.1642548112,-4.16609987896,22.6873049234,6.06396656682,0.558905659776,0.0,-14.5363750742,-3.73315056986,1.12487870947,-0.0498755249038,0.103777518525,0.0,505.33219331944247,507.47204941326197,507.52457863307217,508.2101924633239
4.439999999999993,-22.0469400523,-4.39204148534,22.7437226744,6.06488362141,0.565571659422,0.0,-14.8884716258,-3.79814929319,0.754573266165,-0.0727689737642,0.109936417947,0.0,419.6275347070638,420.1725882617304,420.19487869072117,418.2020692916814
4.499999999999992,-22.9520354066,-4.62216871289,22.7790139182,6.06051888678,0.576354010919,0.0,-15.2829272133,-3.87261763203,0.419477679876,-0.0752381008602,0.0862906904753,0.0,438.49785099000906,436.53755519944525,437.688499969535,437.4785636170938
4.559999999999991,-23.8833478449,-4.85749402789,22.7970654369,6.05600871555,0.583069579185,0.0,-15.7621797089,-3.97135583359,0.179292699023,-0.075047560239,0.0987289120828,0.0,477.79902208466973,478.7529407495166,479.6692652720235,479.6797638564472
4.6199999999999894,-24.843764675,-5.09867636191,22.8001886337,6.07540954423,0.592385029249,0.0,-16.253609604,-4.06672907497,-0.0778925524554,-0.0226766080281,0.117738321399,0.0,479.8358824268249,481.2861314036853,477.21829796737336,481.1986022891363
4.679999999999988,-25.8325153087,-5.34487437558,22.7850788468,6.0742054664,0.606836267866,0.0,-16.7061896426,-4.13941781669,-0.429250012137,-0.019379751935,0.0867404167066,0.0,453.9893600943932,451.5042231248419,452.7720464629768,453.0373320229788
4.739999999999987,-26.8493591637,-5.59553269805,22.7490834175,6.07343947564,0.61341501949,0.0,-17.1906143092,-4.21554335588,-0.773409578981,-0.0135758399539,0.0984379297497,0.0,463.39232373703373,464.31784981044467,463.44836742817034,463.9046132837182
4.799999999999986,-27.8930687174,-5.84991839406,22.688229329,6.07415698453,0.620126107159,0.0,-17.6025353955,-4.26384369049,-1.25688281436,-0.00116381434786,0.107137731251,0.0,414.94690736459563,415.7199899987874,415.17836267095504,416.2666004031261
4.859999999999984,-28.961939592,-6.10712435032,22.5977858708,6.08444791243,0.628670161264,0.0,-18.0296272599,-4.30937811634,-1.75991108972,-0.0376445807313,0.121916254322,0.0,411.6119927888377,412.93067306392646,414.9060708234364,411.68910755018476
4.919999999999983,-30.0590968636,-6.36753788805,22.479442034,6.0957707623,0.635974975158,0.0,-18.5452677731,-4.37043520822,-2.18784158216,-0.0792332798271,0.120243734529,0.0,450.4875875292351,450.365351963177,450.9194388873023,447.54379919171566
4.979999999999982,-31.1842544386,-6.63060854731,22.3301056264,6.09920389073,0.653289335031,0.0,-18.9624515027,-4.3982375558,-2.79329589181,-0.111800974616,0.15387688967,0.0,382.93204290745365,386.1388162232164,384.8623197261969,381.7572749711755
5.0399999999999805,-32.3372406141,-6.89582287535,22.1466913493,6.09305223488,0.662584643435,0.0,-19.4731986617,-4.44190471556,-3.32424362164,-0.104742749741,0.149681574727,0.0,427.31318013818515,426.9781753365044,426.5922872729898,427.1837628196734
